RaceNo.,Distance,Stake,Date,Race Class,Course,Course Direction,HNO,LPSNS,HORSE,SEX,AGE,BARRIER,JCKWGHT,JOCKEY,ALLOWANCE,JCKYRTNG,TRAINER,Location,STARTS,WINS,SECONDS,THIRDS,FRTHS,Earnings,Avgerage earnings,Win %,Plc %,Days since last start,LftR,LftW,LftP,RgtR,RgtW,RgtP,FastR,FastW,FastP,EsyR,EsyW,EsyP,SftR,SftW,SftP,HvyR,HvyW,HvyP,CrseR,CrseW,CrseP,DedR,DedW,DedP,DstR,DstW,DstP,F90R,F90W,F90P,F30R,F30W,F30P,2UpR,2UpW,2UpP,FavR,FavW,FavP,L12R,L12W,L12S,L12T,L12W%,L12P%,L12est,LTk6,LTk5,LTk4,LTk3,LTk2,LTk1,LDate6,LDate5,LDate4,LDate3,LDate2,LDate1,L126,L125,L124,L123,L122,L121,LPos6,LPos5,LPos4,LPos3,LPos2,LPos1,LFSize6,LFSize5,LFSize4,LFSize3,LFSize2,LFSize1,LTkCond6,LTkCond5,LTkCond4,LTkCond3,LTkCond2,LTkCond1,LClass6,LClass5,LClass4,LClass3,LClass2,LClass1,LPrz6,LPrz5,LPrz4,LPrz3,LPrz2,LPrz1,LTkLn6,LTkLn5,LTkLn4,LTkLn3,LTkLn2,LTkLn1,LJcky6,LJcky5,LJcky4,LJcky3,LJcky2,LJcky1,LWgt6,LWgt5,LWgt4,LWgt3,LWgt2,LWgt1,LBarr6,LBarr5,LBarr4,LBarr3,LBarr2,LBarr1,LWFav6,LWFav5,LWFav4,LWFav3,LWFav2,LWFav1,LPFav6,LPFav5,LPFav4,LPFav3,LPFav2,LPFav1,LWDiv6,LWDiv5,LWDiv4,LWDiv3,LWDiv2,LWDiv1,LTkDir6,LTkDir5,LTkDir4,LTkDir3,LTkDir2,LTkDir1,LWnnr6,LWnnr5,LWnnr4,LWnnr3,LWnnr2,LWnnr1,LTime6,LTime5,LTime4,LTime3,LTime2,LTime1,LLag6,LLag5,LLag4,LLag3,LLag2,LLag1,TCONDS,TFS,FAV, WDIv , PDiv ,Finish
9,2100,"$20,000",29-Aug-15,OPN RATING 85 54.00,Ruakaka,2,1,27223,Loves The Show,g,6,8,59,Matthew Cameron,,83,Donna Logan & Chris Gibbs,Ruakaka,37,4,7,4,2,"$71,475.88","$1,931",11%,41%,14,23,3,6,8,0,3,0,0,0,15,1,5,4,1,1,5,0,1,4,0,3,13,2,4,8,0,4,4,1,1,4,0,2,4,1,1,1,0,1,15,0,4,3,0%,47%,"$26,825",NPLY,RUAK,RUAK,RUAK,RUAK,TE R,9-May-15,13-Jun-15,27-Jun-15,11-Jul-15,25-Jul-15,15-Aug-15,10,11,12,13,14,15,5,2,7,2,2,3,10,12,9,11,10,9,H1,D5,D5,D4,D4,S9, OPN HCP, Rating 75 Benchmark, OPN HCP, Rating 85 Benchmark, OPN HCP, OPN HCP,"$25,000","$18,000","$25,000","$20,000","$25,000","$25,000",1780,1600,1600,2100,2100,2100,M Dravitzki,O Bosson,M Cameron,M Cameron,M Hills,M McNab,55,59,54,55,54,54.5,3,8,5,10,7,5,6,5,3,5,4,3,6,5,3,5,4,3,$10.20,$9.40,$5.10,$7.20,$5.30,$6.90,1,1,1,1,1,1,Gwynethanne,Thornbird Lass,Bechtolsheimer,Uncle Shayne,Smartly,Little Alfie Brown,116.05,95.7,95.93,132.64,130.88,133.52,12.5,0.1,6.3,2.5,2.3,0.8,2,9,3,$4.80,$1.80,7
9,2100,"$20,000",29-Aug-15,OPN RATING 85 54.00,Ruakaka,2,2,X8438,Hydrogen,g,7,2,58,Patrick Holmes,,81,Katie & Dale Bussey,Te Awamutu,27,3,5,2,7,"$50,700.00","$1,877",11%,37%,14,19,2,4,8,1,3,0,0,0,8,1,1,6,2,1,5,0,1,3,0,1,8,0,4,7,1,2,4,0,1,2,0,0,4,0,0,4,2,1,4,0,0,1,0%,25%,"$2,900",TEAW,TE R,RUAK,BB WGUI,RUAK,TE R,22-Jun-14,5-Jul-14,13-Jun-15,2-Jul-15,25-Jul-15,15-Aug-15,1,2,1,2,3,4,3,11,8,4,3,8,8,16,10,10,10,9,H1,H1,D5,S9,D4,S9, Rating 85 Benchmark, Gp4 OPN HCP, Rating 85 Benchmark, Rating 85 Benchmark, OPN HCP, OPN HCP,"$12,000","$65,000","$20,000","$8,000","$25,000","$25,000",2000,2100,1400,1600,2100,2100,M Cameron,A Jones,L Magorrian,J Parkes,P Holmes,P Holmes,58.5,54,58.5,59,55->,55->,5,15,7,10,5,7,7,16,10,9,8,,7,16,10,9,8,,$13.00,$50.80,$59.90,$18.90,$20.90,$10.50,1,1,1,1,1,1,Riot Act,Wanabefamous,Makarska,Our Gazza,Smartly,Little Alfie Brown,131.55,134.6,83.47,104.68,130.88,133.52,7.9,24.5,7.6,8.6,2.7,12.3,2,9,7,$12.90,$3.00,9
9,2100,"$20,000",29-Aug-15,OPN RATING 85 54.00,Ruakaka,2,3,8197,Uncle Shayne,g,8,6,58,Jordan Robinson,(a4),81,Donna Logan & Chris Gibbs,Ruakaka,51,6,7,1,4,"$93,915.00","$1,841",12%,27%,28,15,1,3,36,5,5,1,0,0,6,0,0,10,1,0,11,1,1,21,5,4,23,4,7,16,2,3,6,0,2,4,0,0,6,1,0,7,2,3,11,1,1,0,9%,18%,"$14,650",ELLS,RUAK,RUAK,RUAK,RUAK,RUAK,23-May-15,13-Jun-15,27-Jun-15,11-Jul-15,25-Jul-15,1-Aug-15,3,4,5,6,7,8,8,11,8,1,9,7,8,14,9,11,10,9,H1,D5,D5,D4,D4,D5, OPN HCP, Rating 85 Benchmark, OPN HCP, B.On Rating 85 Benchmark, OPN HCP, Rating 85 Benchmark,"$25,000","$20,000","$25,000","$20,000","$25,000","$20,000",1600,2100,1600,2100,2100,2100,T Thornton,M Cameron,L Magorrian,D Johnson,S Spratt,J Robinson,54,57.5,54,55,55,57->,5,1,3,9,3,6,7,2,6,,3,5,7,2,6,,3,5,$13.70,$7.20,$11.50,$12.00,$5.10,$7.90,1,1,1,2,1,1,Chill Bill,Smedley,Bechtolsheimer,Loves The Show (AUS),Smartly,Canterino (AUS),104.67,131.97,95.93,132.64,130.88,135.3,25.1,8.5,11,2.5,8.6,3.5,2,9,6,$10.50,$2.90,5
9,2100,"$20,000",29-Aug-15,OPN RATING 85 54.00,Ruakaka,2,4,46046,Kidnapped,g,9,3,54,Alysha Collett,,72,Davina Waddell,Avondale,55,5,6,4,7,"$71,380.00","$1,297",9%,27%,28,6,0,0,49,5,10,1,0,0,8,0,0,7,2,1,4,1,1,30,3,8,35,2,8,19,1,3,8,0,3,7,0,0,8,1,2,5,1,1,5,0,0,0,0%,0%,"$2,175",BB RUAK,RUAK,RUAK,RUAK,RUAK,RUAK,2-Aug-14,13-Jun-15,27-Jun-15,11-Jul-15,25-Jul-15,1-Aug-15,5,1,2,3,4,5,4,4,6,11,4,6,6,12,6,11,10,9,D5,D5,D5,D4,D4,D5, Rating 85 Benchmark, Rating 75 Benchmark, Rating 85 Benchmark, Rating 85 Benchmark, OPN HCP, Rating 85 Benchmark,"$17,000","$18,000","$20,000","$20,000","$25,000","$20,000",2100,1600,2100,2100,2100,2100,J Wong,S Spratt,B Hutton,S Spratt,R Norvall,R Norvall,55->,58,54->,54,54,54,1,5,2,8,9,8,1,11,4,6,9,6,1,11,4,6,9,6,$3.10,$21.40,$4.40,$9.50,$30.00,$9.50,1,1,1,1,1,1,Radar,Thornbird Lass,Endorsement (AUS),Uncle Shayne,Smartly,Canterino (AUS),134.63,95.7,132.79,132.64,130.88,135.3,1.7,2,3.6,10.7,2.9,2,2,9,8,$14.10,$3.60,1
9,2100,"$20,000",29-Aug-15,OPN RATING 85 54.00,Ruakaka,2,5,83473,Radar,g,7,4,54,Trudy Thornton,,70,Donna Logan & Chris Gibbs,Ruakaka,32,3,8,4,1,"$55,495.00","$1,734",9%,47%,28,5,0,0,27,3,12,0,0,0,4,0,2,4,0,1,2,0,0,20,3,10,22,3,9,9,1,4,4,0,0,3,0,2,4,1,0,8,0,6,10,0,1,2,0%,30%,"$8,700",AVON,ELLS,RUAK,RUAK,RUAK,RUAK,8-May-15,23-May-15,13-Jun-15,27-Jun-15,11-Jul-15,1-Aug-15,2,3,4,5,6,7,8,8,3,4,7,3,10,10,14,6,11,9,S9,H1,D5,D5,D4,D5, Rating 75 Benchmark, Rating 75 Benchmark, Rating 85 Benchmark, Rating 85 Benchmark, Rating 85 Benchmark, Rating 85 Benchmark,"$8,000","$18,000","$20,000","$20,000","$20,000","$20,000",1600,1600,2100,2100,2100,2100,S Collett,T Thornton,T Thornton,T Thornton,T Thornton,T Thornton,59,57.5,54,54,54,54,5,8,2,5,2,5,5,10,8,3,2,7,5,10,8,3,2,7,$10.60,$32.20,$14.50,$4.00,$5.90,$9.80,1,1,1,1,1,1,Letmeby,Nothing,Smedley,Endorsement (AUS),Uncle Shayne,Canterino (AUS),102.54,107.61,131.97,132.79,132.64,135.3,9.9,18.4,1.5,0.5,5.1,1.5,2,9,5,$10.00,$2.80,4
9,2100,"$20,000",29-Aug-15,OPN RATING 85 54.00,Ruakaka,2,6,45411,Warzone,m,5,9,54,Samantha Collett,,68,Donna Logan & Chris Gibbs,Ruakaka,10,2,0,1,3,"$13,200.00","$1,320",20%,30%,17,4,0,0,6,2,1,0,0,0,0,0,0,3,0,0,1,0,0,4,2,1,6,2,1,0,0,0,3,0,1,0,0,0,2,0,0,1,1,0,8,2,0,1,25%,38%,"$13,025",RUAK,AVON,BB TAUR,BB RUAK,BB RUAK,BB RUAK,20-May-15,10-Jun-15,20-Jun-15,11-Jul-15,25-Jul-15,12-Aug-15,1,2,3,4,5,6,3,4,5,4,1,1,12,14,14,13,13,7,D5,H1,S9,D4,D4,D5, MDN F&M, MDN, MDN, MDN, MDN, Rating 65 Benchmark*,"$7,000","$7,000","$20,000","$10,000","$10,000","$7,000",1200,1200,1200,1200,1600,1600,V Colgan,L Magorrian,V Colgan,V Colgan,V Colgan,V Colgan,57.5,56.5,56.5,56.5,56.5,58,11,3,13,13,6,6,4,2,3,3,2,1,4,2,3,3,2,1,$7.80,$6.60,$9.50,$6.90,$4.80,$2.60,1,1,1,1,2,2,Bountiful,Prince Of Passion,Dylan De Lago,Rico,Fortius,Skylla,71.85,75.7,75.01,71.24,97.69,96.86,0.4,3.6,1.4,5.9,2.8,2.3,2,9,2,$4.50,$1.60,6
9,2100,"$20,000",29-Aug-15,OPN RATING 85 54.00,Ruakaka,2,7,88341,Royal Sceptre,g,7,7,54,Brendan Hutton,(a1),67,Donna Logan & Chris Gibbs,Ruakaka,30,4,2,3,5,"$47,535.00","$1,584",13%,30%,28,10,1,2,20,3,3,0,0,0,5,0,2,8,0,2,4,1,0,9,3,1,13,3,1,2,1,0,6,1,1,2,0,0,6,2,1,0,0,0,10,1,1,1,10%,30%,"$20,460",WGUI,TE R,RUAK,RUAK,RUAK,RUAK,29-Nov-14,16-May-15,13-Jun-15,27-Jun-15,11-Jul-15,1-Aug-15,9,1,2,3,4,5,12,8,8,3,4,1,15,13,14,11,12,14,D5,S9,D5,D5,D4,D5, Rating 65 Benchmark*, Rating 75 Benchmark, Rating 65 Benchmark*, B.Off Rating 65 Benchmark*, Rating 65 Benchmark*, Rating 65 Benchmark*,"$17,000","$18,000","$17,000","$17,000","$17,000","$17,000",1600,1400,1600,1600,2100,2100,D Turner,U Holmquist,L Magorrian,A Jones,A Jones,A Jones,59->,54->,59->,58.5,58->,58.5,8,4,14,4,5,7,4,8,7,5,3,2,4,8,7,5,3,2,$8.10,$17.60,$16.20,$13.00,$5.90,$5.50,1,1,1,1,1,2,Slazenjah,Alleyoop,Fiamette,Hasselhoof,Finns Halo,Caduceus,96.12,85.13,96.48,94.46,132.46,134.32,5.5,4.9,8.8,12.3,2.8,0.3,2,9,4,$6.10,$2.10,3
9,2100,"$20,000",29-Aug-15,OPN RATING 85 54.00,Ruakaka,2,8,92X05,Pherozardo,g,7,5,54,Cameron Lammas,,66,Moira Murdoch,Waiuku,32,3,3,6,1,"$31,575.00",$986,9%,38%,14,7,0,0,25,3,9,0,0,0,4,0,0,7,0,2,13,3,5,1,0,0,8,0,2,9,2,2,5,0,1,2,0,1,5,0,1,5,1,1,2,0,0,0,0%,0%,$465,TE A,ELLS,ELLS,TTKO,RUAK,TE R,14-May-14,24-May-14,2-Jun-14,25-Jun-14,25-Jul-15,15-Aug-15,4,5,6,7,1,2,3,10,9,2,13,5,10,11,10,8,14,12,H1,S9,S9,H1,D4,S9, Rating 75 Benchmark, Rating 85 Benchmark, Rating 75 Benchmark, Rating 75 Benchmark, Rating 75 Benchmark, Rating 75 Benchmark,"$8,000","$17,000","$17,000","$8,000","$18,000","$18,000",2100,2400,2200,1600,1400,2100,R Jones,R Jones,R Jones,R Jones,A Collett,L Innes,57,55,57.5,56.5,55.5,55,1,8,9,2,2,4,4,7,6,6,13,10,4,7,6,6,13,10,$8.20,$10.90,$11.10,$8.80,$54.10,$24.80,1,1,1,1,1,1,Deliciano,Letmeby,Augusta National,Mistaar,Rockwell (AUS),Jochen Rindt,142.21,157.6,148.68,102.94,84.78,133.68,3.3,13,15.9,0.6,9.2,15.1,2,9,9,$34.30,$9.00,2
9,2100,"$20,000",29-Aug-15,OPN RATING 85 54.00,Ruakaka,2,9,85192,High Tail It,m,5,1,54,Terry Moseley,,65,Peter Lock,Te Aroha,13,2,1,2,1,"$16,565.00","$1,274",15%,38%,28,7,0,1,6,2,2,0,0,0,2,0,1,5,1,0,2,1,0,1,0,1,4,0,2,2,0,1,2,1,0,3,1,1,2,0,0,3,1,1,12,1,1,2,8%,33%,"$11,565",DARG,MATA,TE R,TTKO,TE R,BB RUAK,17-Apr-15,6-May-15,16-May-15,17-Jun-15,4-Jul-15,1-Aug-15,1,2,3,4,5,6,5,8,5,1,9,2,8,13,13,13,13,9,D5,D6,S9,S8,S9,D5, Rating 65 Benchmark*, Rating 65 Benchmark Fillies and Mares*, Rating 65 Benchmark*, Rating 65 Benchmark*, Rating 65 Benchmark*, Rating 85 Benchmark,"$7,000","$12,000","$17,000","$7,000","$20,000","$20,000",1200,1400,1600,2200,2100,2100,J Oliver,M Coleman,A Jones,M Coleman,M Coleman,A Jones,55->,56.5,55->,55,56.5,54->,2,5,5,12,6,1,2,6,4,1,2,8,2,6,4,1,2,8,$4.70,$11.40,$7.30,$4.80,$5.50,$11.30,1,1,1,2,1,1,Tornado Alley,Ysabella Brave,Galaktika,Running Scared,Cool Hand Duke,Canterino (AUS),69.98,84.15,99.28,142.8,137.61,135.3,5.7,2.8,4.5,2.8,18.9,1.3,2,9,1,$4.40,$1.80,8
4,1200,"$30,000",29-Aug-15,OPN RATING 85 54.00,Hastings,1,1,26X33,So Wotif,g,6,4,59,Zinjete Moki,(a3),84,Richard Collett,Pukekohe,15,4,2,5,1,"$111,830.92","$7,455",27%,73%,28,4,1,2,9,3,4,0,0,0,5,2,2,1,0,1,0,0,0,0,0,0,9,2,4,12,4,5,5,0,3,2,1,1,4,1,2,5,1,3,2,0,0,2,0%,100%,"$4,000",FLEM,ELLS,BB TE A,TE R,RUAK,RUAK,8-Jun-13,28-Dec-13,5-Apr-14,26-Apr-14,11-Jul-15,1-Aug-15,7,1,1,2,1,2,4,5,2,6,3,3,14,6,9,14,8,8,D,G3,D4,D6,D4,D5, Gp4 CRESWICK, Rating 85 Benchmark, Rating 85 Benchmark, OPN HCP, Rating 85 Benchmark, Rating 85 Benchmark,,"$15,000","$30,000","$40,000","$20,000","$20,000",1200,1200,1200,1200,1000,1200,M Lane,L Innes,L Innes,S Collett,A Collett,A Collett,56,58.5,59,53.5,59,58.5,7,4,8,1,3,6,,1,1,2,2,3,,1,1,2,2,3,,$1.70,$3.50,$6.00,$5.70,$4.90,1,1,1,1,1,1,She Can Skate,Trepidation,La Valeta,Whosyourmaster,Moochi Me (AUS),Elusive Gold,70.56,69.55,69.29,69.58,58.47,71.37,0.5,4.4,1.2,2.2,3.6,2.5,2,11,3,$8.30,$2.50,7
4,1200,"$30,000",29-Aug-15,OPN RATING 85 54.00,Hastings,1,2,6363,She's Slinky,m,7,3,58,Leah Hemi,(a2),86,Greg Lambert,Awapuni,43,4,6,11,4,"$92,330.00","$2,147",9%,49%,24,43,4,17,0,0,0,0,0,0,7,0,2,10,2,6,15,2,4,6,1,2,11,0,5,26,2,10,4,3,0,1,0,0,4,0,1,4,0,4,11,1,2,3,9%,55%,"$31,350",OTAK,ROTO,TREN,WAV ,RICC,RICC,1-May-15,9-May-15,6-Jun-15,26-Jun-15,1-Aug-15,5-Aug-15,3,4,5,6,7,8,2,10,6,3,6,3,10,12,8,10,12,7,D5,H1,H1,S9,S8,D5, OPN HCP, Gp4 WFA F&M, OPN HCP, OPN HCP, OPN HCP, Rating 85 Benchmark,"$15,000","$50,000","$25,000","$15,000","$40,000","$20,000",1200,1400,1200,1200,1200,1200,L Hemi,R Myers,R Myers,L Hemi,L Hemi,J Lowry,55->,57,54,54->,53->,57.5,2,6,4,8,8,5,1,,4,6,5,4,1,,4,6,5,4,$3.80,$11.40,$5.60,$9.50,$10.00,$6.90,1,1,1,1,1,1,McLaren,Fascination Street,North And South,Duffers Creek,Scapolo,A Bob Short,71.17,90.07,74.38,72.61,72.45,70.4,1.5,28.8,11.6,2.5,5.9,1.5,2,11,9,$21.80,$5.40,10
4,1200,"$30,000",29-Aug-15,OPN RATING 85 54.00,Hastings,1,3,1332X,Shezgorgeous,m,7,7,57.5,Rebecca Goldsbury,(a2),85,Patrick Campbell,Hastings,40,5,5,6,4,"$106,312.50","$2,657",12%,40%,98,40,5,11,0,0,0,1,0,0,16,2,3,2,0,0,5,2,2,13,1,6,16,1,6,10,2,3,5,1,1,4,0,0,4,1,0,6,0,2,14,1,1,3,7%,36%,"$28,562",HAST,TREN,HAST,BB HAST,TREN,BB TREN,28-Feb-15,14-Mar-15,4-Apr-15,18-Apr-15,25-Apr-15,23-May-15,9,10,11,12,13,14,5,6,1,3,3,2,9,9,6,11,9,8,G3,D4,G3,D4,D6,H1, OPN HCP, Rating 85 Benchmark, B.Off Rating 85 Benchmark, Rating 85 Benchmark, Rating 85 Benchmark, OPN HCP,"$25,000","$30,000","$20,000","$20,000","$20,000","$40,000",1400,1400,1400,1600,1400,1400,D Bradley,L Allpress,L Allpress,R Goldsbury,R Myers,R Myers,54,54,55.5,55.5,56,53,8,2,2,1,8,7,6,8,5,7,1,3,6,8,5,7,1,3,$13.70,$13.00,$8.00,$12.80,$2.80,$5.90,1,1,2,1,1,1,Mighty Solomon,Waikaha,Eternity,Mae West,Eternity,Marotiri Miss,82.21,83.6,82.13,95.01,85.32,89.32,2.4,3.4,0.4,1,1.6,0.1,2,11,8,$14.90,$3.80,8
4,1200,"$30,000",29-Aug-15,OPN RATING 85 54.00,Hastings,1,4,4909X,Atozed,m,7,6,55.5,Kelly Myers,,81,Grant Searle,Levin,22,6,2,0,2,"$70,545.00","$3,206",27%,36%,259,21,6,2,1,0,0,0,0,0,6,2,0,5,0,1,5,1,1,5,1,0,6,3,0,11,2,2,2,0,0,3,0,0,2,0,1,3,1,0,5,0,0,0,0%,0%,"$3,500",HAST,HAST,BB HAST,HAWE,AWAP,AWAP,19-Apr-14,20-Sep-14,4-Oct-14,11-Oct-14,1-Nov-14,13-Dec-14,17,1,2,3,4,5,12,13,4,9,11,9,12,13,12,12,12,9,H1,D4,G3,D4,D4,S7, Gp4 OPN HCP, OPN HCP, B.On Gp3 OPN HCP, Gp3 WFA F&M, OPN HCP, B.Off Rating 85 Benchmark,"$50,000","$40,000","$70,000","$80,000","$25,000","$20,000",1200,1200,1400,1400,1400,1600,V Colgan,S Spratt,M Wenn,R Myers,M Wenn,K Myers,53->,53,53,57,54,55.5,3,5,8,12,10,3,7,8,12,11,2,4,7,8,12,11,2,4,$10.30,$21.00,$43.00,$49.30,$6.90,$7.40,1,1,1,1,1,1,Whosyourmaster,Whosyourmaster,Antonio Lombardo,The Filly,McLaren,Centre Attention,75.52,69.95,81.62,83.23,83.44,98.31,36.2,12.1,3.4,3.8,7.4,8.6,2,11,11,$31.30,$7.20,11
4,1200,"$30,000",29-Aug-15,OPN RATING 85 54.00,Hastings,1,5,15443,Miss Appleton,m,5,9,55,Anna Jones,(a2),80,Gary Vile,Awapuni,21,4,4,3,4,"$52,835.00","$2,515",19%,52%,21,21,4,7,0,0,0,0,0,0,2,0,0,4,1,1,10,3,5,1,0,0,5,0,1,12,3,4,2,1,0,2,0,0,2,0,1,4,0,1,14,3,2,2,21%,50%,"$41,485",TREN,AWAP,WAV ,TREN,RICC,RICC,23-May-15,13-Jun-15,26-Jun-15,11-Jul-15,1-Aug-15,8-Aug-15,3,4,5,6,7,8,3,1,5,4,4,3,13,11,10,6,12,9,H1,H1,S9,H1,S8,S8, Rating 85 Benchmark, Rating 75 Benchmark, OPN HCP, Rating 85 Benchmark, OPN HCP, B.On Rating 75 Benchmark,"$50,000","$18,000","$15,000","$20,000","$40,000","$25,000",1200,1200,1200,1200,1200,1200,R Hannam,L Hemi,S McKay,L Hemi,L Allpress,L Hemi,54,57.5,54->,55->,53,59.5,7,2,7,5,2,5,7,2,1,1,3,2,7,2,1,1,3,2,$14.20,$4.90,$4.70,$3.10,$7.40,$3.80,1,2,1,1,1,1,Daiello (AUS),Bannockburn,Duffers Creek,Bannockburn,Scapolo,Maybe Miami,72.74,79.41,72.61,79.89,72.45,72.6,3.3,2.5,2.7,5.3,3.7,4.3,2,11,6,$13.10,$3.70,2
4,1200,"$30,000",29-Aug-15,OPN RATING 85 54.00,Hastings,1,6,1253X,The Bold One,e,5,5,55,Leith Innes,,76,Allan Sharrock,New Plymouth,7,3,1,1,1,"$33,485.00","$4,783",43%,71%,185,6,3,2,1,0,0,0,0,0,3,1,1,1,1,0,0,0,0,1,1,0,3,1,1,5,2,2,2,2,0,1,0,1,2,1,0,5,3,2,5,2,1,1,40%,80%,"$23,735",BB TE R,BB OTAK,HAST,TREN,ELLS,TE R,26-Apr-14,18-Oct-14,9-Nov-14,6-Dec-14,26-Dec-14,25-Feb-15,2,1,2,3,4,5,4,1,1,2,5,3,14,13,6,13,15,6,D5,D4,G3,D4,G3,G3, Gp3 3YO SW, Rating 65 Benchmark*, Rating 75 Benchmark, Rating 75 Benchmark, B.On Rating 75 Benchmark, Rating 75 Benchmark,"$70,000","$17,000","$8,000","$30,000","$40,000","$8,000",1200,1200,1200,1200,1400,1200,J Riddell,J Riddell,J Riddell,J Riddell,L Magorrian,R Hutchings,56.5,59,56.5,58.5,59.5,59.5,8,8,3,9,11,1,3,1,1,1,2,1,3,1,1,1,2,1,$5.00,$1.50,,$2.60,$4.20,$1.70,1,2,2,1,1,1,Shezhardtocatch,Wild Rock,Golan Express,Cassie Anne,Close Up,Irish Moon,70.28,70.46,70.37,68.63,82.98,69.29,1.1,1.3,1,0.2,3.4,1.8,2,11,1,$2.50,$1.20,1
4,1200,"$30,000",29-Aug-15,OPN RATING 85 54.00,Hastings,1,7,5105X,Dresden Park,m,5,2,54.5,Lisa Allpress,,79,Emma-Lee & David Browne,Cambridge,15,4,3,0,0,"$71,315.00","$4,754",27%,47%,161,3,0,0,12,4,3,0,0,0,9,4,2,0,0,0,0,0,0,0,0,0,6,0,1,2,1,0,2,0,1,2,1,1,2,0,0,3,1,1,5,1,1,0,20%,40%,"$20,350",BB ELLS,BB ELLS,ELLS,ELLS,ELLS,TAUR,29-Mar-14,4-Nov-14,29-Nov-14,14-Feb-15,4-Mar-15,21-Mar-15,10,1,2,3,4,5,2,2,5,1,12,5,9,15,10,7,14,6,G3,D6,D4,G3,G3,D5, Rating 75 Benchmark, Rating 85 Benchmark, Gp3 OPN-SW&P, Rating 85 Benchmark, Gp3 F&M SW+P, Rating 85 Benchmark Fillies & Mares,"$17,000","$30,000","$70,000","$20,000","$70,000","$30,000",1600,1400,1600,1200,1400,1300,R Smyth,M Cameron,D Johnson,L Magorrian,L Magorrian,L Magorrian,56->,54,53,54->,55,58->,2,9,6,3,12,6,1,3,4,6,6,2,1,3,4,6,6,2,$3.10,$7.50,$9.20,$9.10,$11.00,$4.20,1,1,1,2,1,1,Kaleidoscope,Kaleidoscope,Sakhee's Soldier,Black Mascara,Diademe,Rich Billie Marsh,96.15,84.6,95.13,71.34,82.18,77.07,1.9,1.5,3.3,0.8,10.3,12.4,2,11,4,$8.60,$2.70,4
4,1200,"$30,000",29-Aug-15,OPN RATING 85 54.00,Hastings,1,8,3312X,Lady Zafira,m,5,10,54.5,Rosie Myers,,79,John Bary,Hastings,11,3,3,5,0,"$41,135.00","$3,739",27%,100%,126,11,3,8,0,0,0,0,0,0,7,2,5,1,0,1,0,0,0,3,2,1,3,1,2,6,1,5,2,1,1,1,1,0,1,0,1,4,2,2,10,3,2,5,30%,100%,"$39,735",TREN,WROA,HAST,AWAP,HAST,TE R,17-Jan-15,22-Feb-15,28-Feb-15,28-Mar-15,18-Apr-15,25-Apr-15,5,6,7,8,9,10,3,1,3,3,1,2,15,7,6,9,9,14,G3,G3,G3,G3,D4,D4, Rating 65 Benchmark*, Rating 65 Benchmark*, Rating 75 Benchmark, Rating 75 Benchmark, Rating 75 Benchmark, Rating 75 Benchmark,"$30,000","$8,000","$18,000","$30,000","$18,000","$25,000",1400,1300,1200,1200,1400,1200,J Riddell,J Riddell,S Doyle,C Grylls,R Myers,J Riddell,57.5,57.5,55,55.5,57,58,3,4,5,4,1,3,3,1,,6,1,1,3,1,,6,1,1,$8.10,$2.70,,$11.80,$3.80,$3.60,1,2,1,1,2,1,Stinger,Born Happy,Stunning Princess (AUS),Pokuru Asif,If I Can I Can,Party Crasher,82.82,79.22,70.62,70.02,83.34,70.1,5.3,0.2,1.4,1.2,1.8,0.5,2,11,2,$7.80,$2.30,9
4,1200,"$30,000",29-Aug-15,OPN RATING 85 54.00,Hastings,1,10,87201,Danny Boy,g,5,8,54,Shaun McKay,(a2),74,Eddie Carson,Trentham,11,3,2,0,0,"$22,750.00","$2,068",27%,45%,13,11,3,2,0,0,0,0,0,0,1,0,0,3,1,1,6,2,0,1,0,0,1,0,1,10,3,1,3,0,1,1,1,0,2,1,0,2,1,0,5,1,1,0,20%,40%,"$7,600",AWAP,TREN,BB AWAP,BB WGUI,OTAK,WGUI,16-Aug-14,23-May-15,13-Jun-15,2-Jul-15,25-Jul-15,16-Aug-15,5,1,2,3,4,5,1,8,7,2,10,1,14,13,11,6,14,5,H1,H1,H1,S9,H1,H1, Rating 65 Benchmark*, Rating 85 Benchmark, Rating 75 Benchmark, Rating 75 Benchmark, Rating 75 Benchmark, B.On Rating 75 Benchmark,"$15,000","$50,000","$18,000","$8,000","$18,000","$8,000",1200,1200,1200,1200,1200,1200,D Walker,S McKay,R Myers,S McKay,T Thornton,S McKay,58.5,54->,55,58->,56.5,56->,11,13,9,3,12,1,5,6,3,3,3,1,5,6,3,3,3,1,$8.70,$12.10,$6.30,$4.10,$6.70,$2.10,2,1,1,1,1,2,Miss Appleton,Daiello (AUS),Miss Appleton,Bannockburn,Gypsy Fair,Talk The Torque,75.34,72.74,79.41,76.13,75.44,76.59,1.3,6.1,7.3,0.5,8.6,4,2,11,7,$13.20,$3.70,6
