MeetingID,Date,Track,DayType,Club,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake_1,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213932,6,,Flat,2100,Rating 65 Benchmark*,30000,15:25:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,397414,10,14,Union Gap,3,g,57.5,2.12.90,,1, 2 1/4 LEN,Gary Vile,Awapuni,17.6,5.6,2700,Chris Dell,57.5,0,63,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",301937,Redwood (Gb) 2006,280655,Let'S Divorce (Aus) 2009
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,345868,11,1,Horlistic,6,m,55.5,1.10.02,,4.1,,Ilone Kelly,Levin,15.9,0,450,Jeetesh Mudhoo,52.5,3,60,0,0,"Approved Plates, Lugging Bit",302210,Dalghar (Fr) 2006,243349,Whiritoa Bay (Nz) 2004
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,363677,10,7,Got The Call,6,m,55.5,1.10.27,,5.5,,Gary Vile,Awapuni,24,0,0,Chris Dell,55.5,0,60,0,0,"Approved Plates, Lugging Bit, Tongue Tie",268744,Burgundy (Nz) 2008,252729,Another Call (Nz) 2006
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,363678,3,4,Hydroexpress,5,m,58,1.09.81,,2.6, 3/4 LEN,Gary Vile,Awapuni,7.2,0,1500,Sarah Macnab,58,0,65,0,0,"Approved Plates, Lugging Bit, Tongue Tie",271558,Shamexpress (Nz) 2009,270821,Myminkcoat (Nz) 2008
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,368948,2,8,Bold Iris,4,m,58,1.10.12,,4.6,,John Bary,Hastings,4.5,0,450,Madan Singh,58,0,65,0,0,"Approved Plates, Lugging Bit, Visor Blinkers, Nose Band",285563,The Bold One (Nz) 2010,280117,Aribasan (Nz) 2010
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,371299,4,12,Gracie Lee,4,m,57,1.09.96,,3.6,,Shane Brown,Woodville,15.3,0,450,Kate Hercock,57,0,63,0,0,"Approved Plates, Lugging Bit, Ear Covers",241092,Alamosa (Nz) 2004,276527,Pukalee (Aus) 2005
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,371965,7,10,Clickety Click,4,m,56.5,1.09.54,,0.6, 2 LEN,Kevin Gray,"Copper Belt Lodge, Palmerston North",18.1,4.9,2700,Mereana Hudson,56.5,0,62,0,0,"Approved Plates, Lugging Bit",264625,Rock 'N' Pop (Aus) 2008,280006,Bingo (Nz) 2010
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,376440,9,2,Gurtlyn,4,m,56.5,1.10.18,,5,,Allen Baker,Levin,22.4,0,450,Ashvin Mudhoo,54.5,2,62,0,0,"Approved Plates, Lugging Bit",302210,Dalghar (Fr) 2006,288948,Lady Euro (Nz) 2011
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,380523,6,9,Be Flexi (Aus),4,m,56.5,1.09.97,,3.7,,Rochelle Lockett,Wanganui,17.5,0,450,Robert Hannam,56.5,0,62,0,0,"Approved Plates, Lugging Bit, Tongue Tie",359485,No Nay Never (Usa) 2011,367712,Isabelino (Aus) 2007
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,380636,5,6,Littleredcorvette,4,m,57,1.11.38,,12.5,,Buddy Lammas,Otaki,33.2,0,0,Lemmy Douglas,54,3,63,0,0,"Approved Plates, Lugging Bit, Tongue Tie",268744,Burgundy (Nz) 2008,263193,Racey Red (Nz) 2007
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,380660,1,11,Bradman,4,g,59,1.09.48,,0.2, LONG NECK,Roydon Bergerson,Awapuni,3.9,1.6,5550,Joe Kamaruddin,57,2,63,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nose Band",211629,Pins (Aus) 1996,325978,Baggy Green (Aus) 2008
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,395144,13,5,Game Night,3,f,54,1.09.46,,, HEAD,Team Rogerson,Tuhikaramea,15.3,4.4,17250,Lynsey Satherley,54,0,60,0,0,"Approved Plates, Lugging Bit, Barrier Blanket, Tongue Tie",313325,Power (Gb) 2009,309692,Night Fever (Nz) 2012
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213933,3,,Flat,1200,Rating 65 Benchmark*,30000,13:43:00,N,,Unrestricted,Rating 65,Unrestricted,hcp,Dead,4,Fine,396319,8,13,Erna,6,m,56.5,1.09.93,,3.4,,Anne Harvey,Otaki,6.5,0,750,Leah Hemi,56.5,0,62,0,0,"Approved Plates, Lugging Bit",304111,Sweet Orange (Usa) 2007,254215,Model To Nite (Nz) 2006
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,332250,12,1,Detonate,7,m,56.5,1.39.21,,6.4,,Harry Marsh,Wanganui,45,0,300,Tony Allan,56.5,0,50,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",287450,Shocking (Aus) 2005,245784,Fleur D'Amour (Nz) 2005
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,347713,20,14,Optimum Sweet,6,m,56.5,1.39.40,,7.7,,Clinton Isdale,Cambridge,36.6,0,300,Joe Kamaruddin,54.5,2,45,50,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nasal Strip, Tongue Tie",276923,Battle Paint (Usa) 2004,266394,Optimum Note (Jpn) 2000
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,349994,19,5,Masarova,6,m,56.5,1.42.60,,28.4,,Karen Buttimore,Hawera,106.6,0,0,Rahul Beemud,52.5,4,45,0,0,"Approved Plates, Lugging Bit, Side Winkers",285139,Swiss Ace (Aus) 2004,277257,Miss Ivanovic (Aus) 2006
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,359181,3,7,Grand Prospect,5,g,58.5,1.39.90,,10.8,,Sue Walsh,Foxton,25.8,0,0,Ashvin Mudhoo,56.5,2,52,0,0,"Ear Covers Pre-Race, Approved Plates, Norton Bit, Blinkers (1st time), Tongue Tie (1st time)",264906,Haradasun (Aus) 2003,249265,Opulence (Nz) 2005
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,361924,1,11,Weowna Tiger,5,g,58.5,1.38.34,,0.5, 1 3/4 LEN,Gary Hennessy,Matamata,8.8,2.5,2700,Kate Hercock,58.5,0,54,0,0,"Approved Plates, Lugging Bit, Side Winkers",277655,Tiger Prawn (Saf) 2002,213440,Suzie Temple (Nz) 2000
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,364019,4,4,Trustworthy,5,g,58.5,1.38.80,,3.7,,Lydia Pickford,Hunterville,9.6,0,300,Leah Hemi,58.5,0,51,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time), Nasal Strip",313564,Reliable Man (Gb) 2008,257433,Colheita (Nz) 2007
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,365262,13,12,Caress,5,m,56.5,1.40.08,,11.8,,Stephen Nickalls,Rangiotu,93.1,0,0,Mereana Hudson,56.5,0,45,0,0,"Approved Plates, Standard Bit, Side Winkers (1st time)",287776,Fabulous (Nz) 2010,243377,I'M Coming (Nz) 2004
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,368104,5,10,Hong Kong,4,g,58.5,1.38.25,,, 1/2 LEN,Lisa Latta,Awapuni,5.1,2.1,8400,Chris Dell,58.5,0,50,0,0,"Approved Plates, Lugging Bit",300680,Pour Moi (Ire) 2008,278980,Pearls (Nz) 2008
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,378205,2,9,Burcha,4,g,58.5,1.39.99,,11.3,,Team Rogerson,Tuhikaramea,50.8,0,0,Lynsey Satherley,58.5,0,52,0,0,"Approved Plates, Lugging Bit, Blinkers",268744,Burgundy (Nz) 2008,228484,Cullcha (Nz) 2002
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,383341,15,15,Barri Hyde,3,f,55,1.41.26,,19.6,,Aaron Bidlake,Opaki,69.8,0,0,Madan Singh,55,0,51,0,0,"Approved Plates, Hoof Pads (Front), Tongue Control Bit, Blinkers, Nasal Strip",255989,Iffraaj (Gb) 2001,261187,Baranski (Nz) 2007
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,384057,10,2,Revelry,3,g,57,1.38.83,,3.9,,Janelle Millar,New Plymouth,3.2,0,300,Lemmy Douglas,54,3,52,0,0,"Approved Plates, Lugging Bit, Visor Blinkers (1st time)",287683,Rip Van Winkle (Ire) 2006,276271,Cherry Bomb (Nz) 2009
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,386144,8,8,Polar Blast,3,g,57,1.38.78,,3.6, SHORT HEAD,John Bary,Hastings,14.9,0,750,Charlotte O'Beirne,55,2,54,0,0,"Approved Plates, Lugging Bit, Visor Blinkers (1st time), Nose Band",285563,The Bold One (Nz) 2010,256054,Valgrey (Nz) 2006
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,391408,14,13,Raccourci,3,f,55,1.39.17,,6.2,,Lisa Latta,Awapuni,13,0,300,Robert Hannam,55,0,52,0,0,"Approved Plates, Lugging Bit, Blinkers",291339,Vespa (Nz) 2011,269971,Cut Off (Nz) 2008
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,394107,18,6,Divine Spirit,3,f,55,1.39.07,,5.4,,Brendon Mcdermott,Waitarere Beach,38.1,0,300,Darryl Bradley,55,0,45,0,0,"Approved Plates, Lugging Bit, Blinkers, Ear Covers",337951,Charm Spirit (Ire) 2011,277543,Ethical (Nz) 2009
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,394110,11,3,Mcdreamy,3,g,57,1.39.88,,10.7,,Kevin Myers,Wanganui,32.9,0,0,Faye Lazet,54,3,45,0,0,"Approved Plates, Lugging Bit",287683,Rip Van Winkle (Ire) 2006,284418,Hugandakiss (Nz) 2010
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213934,4,,Flat,1600,Mdn,15000,14:16:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,396630,16,16,Extraordinaire,3,f,55,1.38.60,,2.3, 1 1/4 LEN,Peter Didham,Awapuni,8.5,2.8,1350,Sarah Macnab,55,0,51,0,0,"Approved Plates, Lugging Bit",248656,Tavistock (Nz) 2005,228199,Everswindell (Nz) 2002
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,353735,4,1,Rebelwood,5,g,58.5,0.59.16,,8.3,,Ilone Kelly,Levin,63.3,0,0,Jeetesh Mudhoo,54.5,4,45,0,0,"Approved Plates, Lugging Bit, Tongue Tie",301937,Redwood (Gb) 2006,188935,Showzeel (Nz) 1996
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,366886,3,3,Happy Hero,4,g,58.5,0.59.01,,8,,David Jensen,Foxton,8.4,0,300,Chris Dell,58.5,0,45,0,0,"Approved Plates, Lugging Bit",287450,Shocking (Aus) 2005,291265,Scarlet Letter (Nz) 2011
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,367978,1,6,Lincoln Valley,4,g,58.5,0.59.56,,5,,Lisa Latta,Awapuni,12.2,0,300,Charlotte O'Beirne,56.5,2,47,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip (1st time)",211629,Pins (Aus) 1996,282380,Repulse Bay (Nz) 2010
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,368024,10,10,Once Bitten,4,m,56.5,0.59.36,,10.3,,Barry Coxhead,Hawera,64.2,0,0,Lynsey Satherley,56.5,0,45,0,0,"Ear Covers Pre-Race, Concussion Plates (Front), Standard Bit, Tongue Tie (1st time)",302210,Dalghar (Fr) 2006,324737,Twice Shy (Aus) 2010
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,368621,8,9,Vishakha,4,m,56.5,0.57.84,,0.3, 1 3/4 LEN,Nicola Marshall,Waverley,4.9,1.8,2700,Ashvin Mudhoo,54.5,2,54,0,0,"Approved Plates, Lugging Bit, Tongue Tie",313325,Power (Gb) 2009,292295,She'S A Screamer (Nz) 2011
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,376531,11,8,Sylviemosa,4,m,56.5,0.58.40,,4.1,,Mike Breslin,Awapuni,47.4,0,300,Faye Lazet,53.5,3,45,0,0,"Approved Plates, Tongue Control Bit",241092,Alamosa (Nz) 2004,239512,Cindylotz (Nz) 2004
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,377188,2,11,Belles Big Boy,4,g,58.5,0.58.46,,4.4,,Stacey Dougan,Opaki,35.4,0,300,Kate Hercock,58.5,0,45,0,0,"Approved Plates, Lugging Bit, Side Winkers on",326510,Giant'S Steps (Arg) 2009,263966,Unbelieveabelle (Nz) 2008
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,377987,9,7,Shez Maleficent,4,m,56.5,0.58.14,,2.3, 1 3/4 LEN,Adrian Bull,Hunterville,4.9,0,750,Sarah Macnab,56.5,0,53,0,0,"Approved Plates, Lugging Bit, Nose Band (1st time), Tongue Tie",354377,Exosphere (Aus) 2012,366067,Jolie Blonde (Aus) 2008
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,386194,5,12,Fifita,3,g,57,0.57.80,,, NECK,Clinton Isdale,Cambridge,8.3,2.9,8400,Lemmy Douglas,54,3,50,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip, Tongue Tie",364462,Telperion (Aus) 2013,248114,Kay'S Dream (Nz) 2005
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,389113,13,4,Gato Montes,3,f,55,0.59.54,,11.6,,Team Rogerson,Tuhikaramea,44.5,0,0,Rahul Beemud,51,4,47,0,0,"Approved Plates, Lugging Bit",285331,Puccini (Nz) 2010,258958,She'S A Cougar (Nz) 2007
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,391409,12,2,My Tarnz Girl,3,f,55,0.58.54,,4.9,,Lydia Pickford,Hunterville,11,0,300,Leah Hemi,55,0,52,0,0,"Approved Plates, Lugging Bit, Nasal Strip (1st time)",287687,Showcasing (Gb) 2007,303046,Divorcee (Nz) 2012
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,393327,6,13,Stormcast,3,g,57,0.58.42,,4.2,,Roydon Bergerson,Awapuni,8.5,0,300,Robert Hannam,57,0,50,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",255989,Iffraaj (Gb) 2001,286609,Sunette (Nz) 2010
50519,22/01/2022 0:00,Trentham,Feature,Wellington Rc,Dead,4,Fine,TRUE,213935,1,,Flat,1000,Mdn,15000,12:32:00,N,,Unrestricted,Maiden,Unrestricted,sw,Dead,4,Fine,423737,7,5,Shakeout (Aus),3,g,57,0.58.11,,2.1, 1/2 NECK,Stephen Marsh,Cambridge,6.6,2.5,1350,Joe Kamaruddin,55,2,46,0,0,"Approved Plates, Lugging Bit, Blinkers",386718,Shalaa (Ire) 2013,423738,Define (Aus) 2010
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214052,1,,Flat,2200,Opn Hcp,110000,16:29:00,N,,Unrestricted,Open,Unrestricted,hcp,Dead,4,Fine,319870,1,4,Tiptronic,8,g,63.5,2.18.46,0.38.56,4.3, 1/2 LEN,Graham Richardson & Rogan Norvall,Matamata,2,0,5500,Chelsea Burdan,61.5,2,105,0,0,"Approved Plates, Lugging Bit",172521,O'Reilly (Nz) 1993,257900,Tiptoes (Nz) 2007
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214052,1,,Flat,2200,Opn Hcp,110000,16:29:00,N,,Unrestricted,Open,Unrestricted,hcp,Dead,4,Fine,332209,7,7,Iffraajinator,7,g,54,2.18.64,0.38.02,5.1,,Karen Fursdon,Matamata,52.6,0,1650,Masa Hashizume,52,2,62,0,0,"Approved Plates, Lugging Bit, Visor Blinkers, Tongue Tie",255989,Iffraaj (Gb) 2001,220875,So You (Nz) 2001
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214052,1,,Flat,2200,Opn Hcp,110000,16:29:00,N,,Unrestricted,Open,Unrestricted,hcp,Dead,4,Fine,344331,6,1,Even Chance,6,g,54,2.18.56,0.38.19,4.8, NECK,Moira & Kieran Murdoch,Pukekohe Park,6.4,0,2750,Kozzi Asano,54,0,73,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip",172521,O'Reilly (Nz) 1993,264990,Toss Up (Nz) 2008
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214052,1,,Flat,2200,Opn Hcp,110000,16:29:00,N,,Unrestricted,Open,Unrestricted,hcp,Dead,4,Fine,344405,3,5,Sagunto,6,g,54,2.18.41,0.38.27,4.1, SHORT NECK,Peter Mckay,Matamata,17.1,0,9900,Shaun Mckay,54,0,78,0,0,"Approved Plates, Lugging Bit",172521,O'Reilly (Nz) 1993,252875,Queen Sabeel (Nz) 2006
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214052,1,,Flat,2200,Opn Hcp,110000,16:29:00,N,,Unrestricted,Open,Unrestricted,hcp,Dead,4,Fine,345036,4,2,Notabadharada,6,g,54,2.18.02,0.37.60,1.8, 2 1/4 LEN,Christopher Faulkner,Pukekohe,9.9,3.6,20350,Darren Danis,54,0,77,0,0,"Approved Plates, Lugging Bit",264906,Haradasun (Aus) 2003,216452,Alicia Markova (Nz) 2000
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214052,1,,Flat,2200,Opn Hcp,110000,16:29:00,N,,Unrestricted,Open,Unrestricted,hcp,Dead,4,Fine,350360,2,6,Sir Nate,6,g,54,2.18.74,0.38.76,5.7,,Lisa Latta,Awapuni,10,0,1650,Ashvin Goindasamy,53,1,82,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",261934,Nadeem (Aus) 2003,241912,Just Diamonds (Nz) 2004
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214052,1,,Flat,2200,Opn Hcp,110000,16:29:00,N,,Unrestricted,Open,Unrestricted,hcp,Dead,4,Fine,362210,5,3,Rapid Falls,5,m,54,2.17.71,0.37.32,, 1 3/4 LEN,Tony Pike,Cambridge,3.6,1.7,63250,Leith Innes,54.75,-0.75,75,0,0,"Approved Plates, Lugging Bit, Blinkers",271956,Sacred Falls (Nz) 2009,235116,Sitting On A Hill (Nz) 2003
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214053,2,Group 2,Flat,1400,F&M Sw+P,150000,17:12:00,Y,,Unrestricted,Open,F&M,sw+p,Dead,4,Fine,316240,4,11,Its Destinys Child,8,m,55,1.26.28,0.37.15,24.6,,J & R Vance,Ardmore Lodge,68.3,0,0,Bridget Grylls,55,0,85,0,0,"Approved Plates, Lugging Bit, Blinkers",250272,Castledale (Ire) 2001,251221,It'S My Destiny (Nz) 2005
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214053,2,Group 2,Flat,1400,F&M Sw+P,150000,17:12:00,Y,,Unrestricted,Open,F&M,sw+p,Dead,4,Fine,353084,12,9,Lookseasy,6,m,55,1.23.78,0.35.38,7.9,,Louise Saunders,Pukekohe,73.4,0,2250,Darren Danis,55,0,65,0,0,"Approved Plates, Lugging Bit",268640,Super Easy (Nz) 2008,235354,Sky Rocket (Nz) 2003
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214053,2,Group 2,Flat,1400,F&M Sw+P,150000,17:12:00,Y,,Unrestricted,Open,F&M,sw+p,Dead,4,Fine,354114,2,3,Our Alley Cat,5,m,55,1.23.13,0.34.54,3.5,,Vicki Prendergast,Matamata,5.2,0,2250,Sam Weatherley,55,0,96,0,0,"Approved Plates, Concussion Plates (Front) (1st time), Lugging Bit, Side Winkers",300453,Atlante (Aus) 2010,255282,Cat Woman (Nz) 2006
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214053,2,Group 2,Flat,1400,F&M Sw+P,150000,17:12:00,Y,,Unrestricted,Open,F&M,sw+p,Dead,4,Fine,357705,3,10,Travelling Light,5,m,55,1.23.99,0.34.84,9.3,,Ben Foote,Cambridge,11.8,0,0,Michael Mcnab,55,0,96,0,0,"Ear Covers Pre-Race on, Approved Plates, Lugging Bit",287992,El Roca (Aus) 2010,254143,Cissy Bowen (Nz) 2006
